"did1","did2","dataset_name1","dataset_name2","num_instances","num_attributes","dimensionality","num_numeric_attr","pct_numeric_attr","num_nominal_attr","pct_nominal_attr","avg_nominal_values","sd_nominal_values","min_nominal_values","max_nominal_values","avg_numeric_mean","sd_numeric_mean","min_numeric_mean","max_numeric_mean","missing_attr_cnt","missing_attr_pct","missing_instances_max_cnt","missing_instances_max_pct","missing_instances_min_cnt","missing_instances_min_pct","missing_instances_mean","missing_instances_mean_pct","datesets_subject_main_match","datesets_duplicates_match"
171,1590,"primary-tumor","adult",0.993059,0.166667,0.994216,1,1,0.5,0.4,0.712871,0.622302,0,0.487805,1,1,1,1,0.4,0.28,0.94482,0.874216,0.998833,0.831882,0.970998,0.760683,0,0
171,1466,"primary-tumor","cardiotocography",0.840546,0.5,0.681091,1,1,0.944444,0.972222,0.677778,1,0.8,0.52381,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,1053,"primary-tumor","jm1",0.968856,0.181818,0.961935,1,1,0.944444,0.954545,0.37931,1,0,0.904762,1,1,0,1,0,0.181818,0.967742,0.998995,0.8,0.844281,0.909091,0.997169,0,0
171,1066,"primary-tumor","kc1-binary",0.572271,0.810526,0.918957,1,1,0.944444,0.989474,0.37931,1,0,0.904762,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,1030,"primary-tumor","ERA",0.661,0.722222,0.905833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,1464,"primary-tumor","blood-transfusion-service-center",0.546791,0.722222,0.874109,1,1,0.944444,0.8,0.37931,1,0,0.904762,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,1111,"primary-tumor","KDDCup09_appetency",0.99322,0.922078,0.91299,1,1,0.538462,0.831169,0.998243,0.998946,0.5,0.998638,1,1,1,1,0.976303,0.695893,0.9969,0.542773,0,0.99322,0.99964,0.946925,0,0
171,1523,"primary-tumor","vertebra-column",0.0855457,0.611111,0.574731,1,1,0.944444,0.857143,0.0689655,1,0.333333,0.857143,1,1,1,1,1,1,1,1,1,1,1,1,1,0
171,1483,"primary-tumor","ldpa",0.997944,0.555556,0.999086,1,1,0.833333,0.625,0.516667,0.285705,0.5,0.47619,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,503,"primary-tumor","wind",0.948433,0.166667,0.957028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,212,"primary-tumor","diabetes_numeric",0.873156,0.833333,0.238938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,571,"primary-tumor","delta_elevators",0.96438,0.611111,0.986148,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
171,208,"primary-tumor","detroit",0.961652,0.222222,0.950695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,354,"primary-tumor","poker",0.999669,0.388889,0.999798,1,1,0.944444,0.909091,0.37931,1,0,0.904762,1,0,1,1,1,1,1,1,1,1,1,1,0,0
171,1504,"primary-tumor","steel-plates-fault",0.825348,0.470588,0.670101,1,1,0.944444,0.970588,0.37931,1,0,0.904762,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,313,"primary-tumor","spectrometer",0.361582,0.825243,0.726265,1,1,0.833333,0.970874,0.983419,0.981873,0.5,0.960452,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,1526,"primary-tumor","wall-robot-navigation",0.937867,0.722222,0.982741,1,1,0.944444,0.8,0.194444,1,0.5,0.809524,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,307,"primary-tumor","vowel",0.657576,0.277778,0.752694,1,1,0.833333,0.769231,0.654762,0.203968,0,0.285714,0,1,1,1,1,1,1,1,1,1,1,1,0,0
171,1097,"primary-tumor","ICU",0.41003,0.142857,0.494311,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,1040,"primary-tumor","sylva_prior",0.97645,0.834862,0.857393,1,1,0.944444,0.990826,0.37931,1,0,0.904762,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,1596,"primary-tumor","covertype",0.999417,0.672727,0.998217,1,1,0.6,0.181818,0.344828,0.829693,0,0.666667,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,4563,"primary-tumor","SpokenArabicDigit",0.998101,0.277778,0.998629,1,1,1,1,1,1,1,1,1,1,1,1,0.615385,0.722222,0.964773,0.946096,0.999773,0.880312,0.997159,0.331593,0,0
171,1070,"primary-tumor","kc1-numeric",0.572271,0.810526,0.918957,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,1035,"primary-tumor","ESL",0.305328,0.722222,0.807036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,375,"primary-tumor","JapaneseVowels",0.965967,0.166667,0.971639,1,1,0.944444,0.933333,0.641975,1,0.777778,0.571429,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,197,"primary-tumor","cpu_act",0.958618,0.181818,0.949422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,1044,"primary-tumor","eye_movements",0.969001,0.357143,0.95178,1,1,0.777778,0.857143,0.301724,0.899942,0,0.857143,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,1505,"primary-tumor","tamilnadu-electricity",0.992595,0.777778,0.998354,1,1,0.888889,0.5,0.873638,0.213158,0.9,0.322581,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,1087,"primary-tumor","hepatitisC",0.165192,0.99967,0.999725,1,1,0.944444,0.999982,0.0689655,1,0.333333,0.857143,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,1094,"primary-tumor","Acorns",0.884956,0.722222,0.585841,1,1,0.888889,0.6,0.842818,0.766074,0,0.461538,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,492,"primary-tumor","newton_hema",0.587021,0.777778,0.461905,1,1,0.944444,0.75,0.707071,1,0.818182,0.47619,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,4548,"primary-tumor","BuzzinsocialmediaTomsHardware",0.98797,0.814433,0.93517,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
171,315,"primary-tumor","us_crime",0.82999,0.859375,0.172843,1,1,1,1,1,1,1,1,1,1,0,1,0.8,0.296875,0.907463,0.455695,0,0.82999,0.959186,0.75993,0,0
171,1470,"primary-tumor","dresses-sales",0.322,0.277778,0.510333,1,1,0.333333,0.0769231,0.767068,0.418077,0,0.16,1,0,1,1,1,1,1,1,1,1,1,1,0,0
171,1084,"primary-tumor","BurkittLymphoma",0.351032,0.999192,0.999476,1,1,0.944444,0.999955,0.0689655,1,0.333333,0.857143,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,4137,"primary-tumor","Dorothea",0.705217,0.99982,0.999389,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0
171,308,"primary-tumor","puma32H",0.958618,0.454545,0.924133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,1461,"primary-tumor","bank-marketing",0.992502,0.0555556,0.992918,1,1,0.444444,0.411765,0.299517,0.128024,0,0.428571,1,1,1,1,1,1,1,1,1,1,1,1,0,0
171,4135,"primary-tumor","Amazon_employee_access",0.989655,0.444444,0.994253,0,0,0.444444,0,0.997938,0.998174,0,0.997207,0,0,0,0,1,1,1,1,1,1,1,1,0,0
185,6331,"baseball","LoanDefaultPrediction",0.987295,0.976654,0.455806,0.980392,0.160131,0.5,0.953307,0.944774,0.957307,0.333333,0.952203,0.999997,0.999998,1,0.999998,0.998095,0.918413,0.998938,0.916413,0.95,0.999365,0.99891,0.914209,0,0
185,1090,"baseball","MercuryinBass",0.960448,0.333333,0.940672,0.266667,0.090909,0.666667,0.5,0.882135,1,0.943396,0.960418,0.980888,0.988704,0,0.991621,1,1,1,1,1,1,1,1,0,0
185,575,"baseball","kdd_coil_4",0.764179,0.333333,0.646269,0.4,0.1,0,0.333333,0.992587,0.99925,0,0.997013,0.92818,0.952076,1,0.964719,0.875,0.916667,0.130435,0.794938,0.9,0.575949,0.761905,0.943852,0,0
185,1051,"baseball","cocomo_numeric",0.955224,0.0555556,0.95259,0.866667,0.858824,0.8,0.811111,0.991846,0.998888,0,0.996266,0.622686,0.852857,1,0.910474,1,1,1,1,1,1,1,1,0,0
185,1481,"baseball","kr-vs-k",0.952238,0.611111,0.981426,0.8,0.485714,0.25,0.708333,0.978873,0.991775,0.25,0.986557,0.994247,0.998891,1,0.998897,1,1,1,1,1,1,1,1,0,0
185,382,"baseball","ipums_la_97-small",0.80909,0.704918,0.353026,1,1,0.95082,0.833333,0.890957,0.850388,0.666667,0.635549,1,1,0,1,0.944444,0.811728,0.996813,0.983308,0.851852,0.223991,0.998591,0.992617,0,0
185,576,"baseball","kdd_coil_5",0.764179,0.333333,0.646269,0.4,0.1,0,0.333333,0.992587,0.99925,0,0.997013,0.927309,0.952468,1,0.964719,0.875,0.916667,0.130435,0.794938,0.9,0.575949,0.761905,0.943852,0,0
185,1465,"baseball","breast-tissue",0.920896,0.444444,0.857612,0.4,0.074074,0.666667,0.4,0.986657,1,0.5,0.995519,0.919116,0.997588,1,0.988313,1,1,1,1,1,1,1,1,0,0
185,1567,"baseball","poker-hand",0.998693,0.388889,0.999201,0.333333,0.0833333,0.666667,0.454545,0.977761,1,0.7,0.992532,0.992469,0.99802,1,0.998456,1,1,1,1,1,1,1,1,0,0
185,489,"baseball","dj30-1985-2003",0.990302,0.5,0.995151,0.533333,0.0666667,0.666667,0.333333,0.933284,1,0.9,0.977595,0.998535,0.998916,1,0.998476,1,1,1,1,1,1,1,1,0,0
185,1037,"baseball","ada_prior",0.706269,0.166667,0.755224,0.6,0.52,0.666667,0.722222,0.975785,0.982638,0.333333,0.970874,0.98013,0.984182,1,0.976266,0,0.166667,0.772727,0.226255,0.772727,0.226255,0.810606,0.355213,0,0
185,1524,"baseball","vertebra-column",0.768657,0.611111,0.405117,0.6,0.0277778,0.666667,0.142857,0.995552,1,0.333333,0.998506,0.917111,0.971125,1,0.97398,1,1,1,1,1,1,1,1,0,0
185,552,"baseball","detroit",0.990299,0.222222,0.987527,0.0666667,0.166667,1,1,1,1,1,1,0.980429,0.990343,1,0.989978,1,1,1,1,1,1,1,1,0,0
185,1098,"baseball","pubexpendat",0.964179,0.555556,0.919403,0.533333,0.047619,0.666667,0.25,0.893254,1,0.9375,0.964152,0.890851,0.916841,1,0.936714,1,1,1,1,1,1,1,1,0,0
185,561,"baseball","cpu",0.84403,0.555556,0.649067,0.533333,0.047619,0.666667,0.25,0.933284,1,0.9,0.977595,0.702844,0.722763,1,0.615548,1,1,1,1,1,1,1,1,0,0
185,1463,"baseball","blogger",0.925373,0.666667,0.776119,1,1,0.5,0.833333,0.993699,0.998303,0.333333,0.996266,1,1,0,1,1,1,1,1,1,1,1,1,0,0
185,568,"baseball","kdd_coil_2",0.764179,0.333333,0.646269,0.4,0.1,0,0.333333,0.992587,0.99925,0,0.997013,0.927135,0.952541,1,0.964719,0.875,0.916667,0.130435,0.794938,0.9,0.575949,0.761905,0.943852,0,0
185,1095,"baseball","Cereals",0.942537,0.111111,0.935355,0.133333,0.025,0,0.111111,0.936249,0.945556,0.333333,0.942494,0.943762,0.955554,1,0.964719,1,1,1,1,1,1,1,1,0,0
185,1069,"baseball","pc2",0.760243,0.513514,0.507167,0.583333,0.143518,0.666667,0.837838,0.995552,1,0.333333,0.998506,0.873052,0.635885,0,0.449173,1,1,1,1,1,1,1,1,0,0
185,4534,"baseball","PhishingWebsites",0.878788,0.419355,0.791246,1,1,0.903226,0.833333,0.994978,0.999304,0.333333,0.99776,1,1,0,1,1,1,1,1,1,1,1,1,0,0
185,1458,"baseball","arcene",0.850746,0.9982,0.999731,0.984985,0.880132,0.666667,0.9994,0.995552,1,0.333333,0.998506,0.885625,0.911738,0,0.894598,1,1,1,1,1,1,1,1,0,0
185,1027,"baseball","ESL",0.635821,0.722222,0.23725,0.666667,0.166667,1,1,1,1,1,1,0.991528,0.999564,1,0.998677,1,1,1,1,1,1,1,1,0,0
185,1071,"baseball","mw1",0.699254,0.526316,0.857541,0.594595,0.144144,0.666667,0.842105,0.995552,1,0.333333,0.998506,0.604813,0.129962,0,0.43206,1,1,1,1,1,1,1,1,0,0
185,1517,"baseball","robot-failures-lp2",0.964925,0.802198,0.993062,0.833333,0.157407,0.666667,0.934066,0.988881,1,0.4,0.996266,0.986543,0.970619,1,0.981698,1,1,1,1,1,1,1,1,0,0
185,381,"baseball","ipums_la_98-small",0.820975,0.704918,0.393305,1,1,0.95082,0.833333,0.658982,0.150606,0.666667,0.627435,1,1,0,1,0.941176,0.800654,0.996236,0.978977,0.848485,0.153664,0.998698,0.992726,0,0
185,1489,"baseball","phoneme",0.752036,0.666667,0.917345,0.666667,0,0.666667,0,0.995552,1,0.333333,0.998506,1,1,0,1,1,1,1,1,1,1,1,1,0,0
185,542,"baseball","pollution",0.955224,0.111111,0.949627,0.0625,0.166667,1,1,1,1,1,1,0.479232,0.163317,1,0.145314,1,1,1,1,1,1,1,1,0,0
185,1119,"baseball","adult-census",0.958846,0.111111,0.963419,0.533333,0.475,0.666667,0.703704,0.975043,0.98178,0.333333,0.96938,0.978478,0.98286,1,0.976104,0.666667,0.703704,0.989148,0.736308,0.965695,0.166406,0.995829,0.898642,0,0
185,1050,"baseball","pc3",0.142674,0.526316,0.447486,0.594595,0.144144,0.666667,0.842105,0.995552,1,0.333333,0.998506,0.367727,0.796257,0,0.866903,1,1,1,1,1,1,1,1,0,0
185,1045,"baseball","kc1-top5",0.891791,0.810526,0.979497,0.840426,0.157801,0.666667,0.936842,0.995552,1,0.333333,0.998506,0.506067,0.863862,0,0.940525,1,1,1,1,1,1,1,1,0,0
185,510,"baseball","sleep",0.953731,0.388889,0.924288,0.333333,0.0833333,0.666667,0.454545,0.86212,1,0.951613,0.953697,0.894258,0.913318,1,0.937596,0.8,0.877778,0.3,0.933902,0.8,0.768657,0.678363,0.985118,0,0
185,577,"baseball","kdd_coil_6",0.764179,0.333333,0.646269,0.4,0.1,0,0.333333,0.992587,0.99925,0,0.997013,0.927309,0.952468,1,0.964719,0.875,0.916667,0.130435,0.794938,0.9,0.575949,0.761905,0.943852,0,0
185,573,"baseball","cpu_act",0.836426,0.181818,0.800076,0.318182,0.166667,1,1,1,1,1,1,0.991376,0.995944,1,0.996585,1,1,1,1,1,1,1,1,0,0
185,1516,"baseball","robot-failures-lp1",0.934328,0.802198,0.98701,0.833333,0.157407,0.666667,0.934066,0.991105,1,0.25,0.997013,1,0.956907,1,0.997133,1,1,1,1,1,1,1,1,0,0
185,1065,"baseball","kc3",0.658209,0.55,0.846194,0.615385,0.145299,0.666667,0.85,0.995552,1,0.333333,0.998506,0.37949,0.481114,0,0.669653,1,1,1,1,1,1,1,1,0,0
185,578,"baseball","kdd_coil_7",0.764179,0.333333,0.646269,0.4,0.1,0,0.333333,0.992587,0.99925,0,0.997013,0.928006,0.952157,1,0.964719,0.875,0.916667,0.130435,0.794938,0.9,0.575949,0.761905,0.943852,0,0
185,666,"baseball","rmftsa_ladata",0.620896,0.388889,0.379647,0.266667,0.166667,1,1,1,1,1,1,0.924979,0.957346,1,0.962734,1,1,1,1,1,1,1,1,0,0
185,211,"baseball","longley",0.98806,0.611111,0.969296,0.533333,0.166667,1,1,1,1,1,1,0.992285,0.991431,1,0.988303,1,1,1,1,1,1,1,1,0,0
185,1510,"baseball","wdbc",0.575373,0.419355,0.753442,0.5,0.138889,0.666667,0.806452,0.995552,1,0.333333,0.998506,0.903044,0.828703,0,0.805733,1,1,1,1,1,1,1,1,0,0
185,679,"baseball","rmftsa_sleepdata",0.235821,0.833333,0.781901,0.866667,0.2,0.666667,0.5,0.991105,1,0.25,0.997013,0.865861,0.95688,1,0.970452,1,1,1,1,1,1,1,1,0,0
185,1509,"baseball","walking-activity",0.991027,0.722222,0.997507,0.733333,0.04,0.666667,0.166667,0.951075,1,0.863636,0.98357,0.92391,0.929329,1,0.958986,1,1,1,1,1,1,1,1,0,0
185,1091,"baseball","SMSA",0.95597,0.0555556,0.95338,0.0625,0.114583,0.666667,0.647059,0.868792,1,0.949153,0.955937,0.993093,0.996764,1,0.996846,1,1,1,1,1,1,1,1,0,0
185,1038,"baseball","gina_agnostic",0.61361,0.981462,0.952024,0.984536,0.165808,0.666667,0.993821,0.995552,1,0.333333,0.998506,0.915287,0.961978,1,0.969129,1,1,1,1,1,1,1,1,0,0
185,4544,"baseball","GeographicalOriginalofMusic",0.209701,0.847458,0.879446,0.872881,0.166667,1,1,1,1,1,1,0.999136,0.996216,0,0.991621,1,1,1,1,1,1,1,1,0,0
185,570,"baseball","kdd_coil_3",0.764179,0.333333,0.646269,0.4,0.1,0,0.333333,0.992587,0.99925,0,0.997013,0.927658,0.952316,1,0.964719,0.875,0.916667,0.130435,0.794938,0.9,0.575949,0.761905,0.943852,0,0
185,4552,"baseball","BachChoralHarmony",0.76346,0.0555556,0.776601,0.866667,0.858824,0.8,0.811111,0.969755,0.955441,0.333333,0.923824,0.956072,0.977773,1,0.988313,1,1,1,1,1,1,1,1,0,0
185,1499,"baseball","seeds",0.843284,0.555556,0.647388,0.533333,0.047619,0.666667,0.25,0.993328,1,0,0.99776,0.989018,0.99532,1,0.996692,1,1,1,1,1,1,1,1,0,0
185,225,"baseball","puma8NH",0.836426,0.5,0.918213,0.4,0.166667,1,1,1,1,1,1,0.999826,0.999721,0,0.99978,1,1,1,1,1,1,1,1,0,0
185,488,"baseball","colleges_aaup",0.133582,0.0555556,0.0826164,0.0666667,0.0117647,0,0.0555556,0.113417,0.165837,0.25,0.148618,0.168945,0.353895,1,0.327012,0.833333,0.842593,0.705882,0.745171,0.166667,0.277985,0.926215,0.936072,0,0
185,1462,"baseball","banknote-authentication",0.0233236,0.722222,0.728701,0.733333,0.04,0.666667,0.166667,0.995552,1,0.333333,0.998506,0.999216,0.999006,1,0.999559,1,1,1,1,1,1,1,1,0,0
185,327,"baseball","bridges",0.921642,0.277778,0.891504,0.8,0.723077,0.7,0.783333,0.958636,0.948265,0.333333,0.921583,0.449568,0.26365,1,0.580154,0.857143,0.896825,0.166667,0.934702,0.95,0.361905,0.763206,0.981445,0,0
185,1478,"baseball","har",0.86989,0.967972,0.753835,0.973262,0.165181,0.666667,0.989324,0.986657,1,0.5,0.995519,1,0.999518,1,0.99978,1,1,1,1,1,1,1,1,0,0
185,187,"baseball","wine",0.867164,0.222222,0.829211,0.133333,0.102564,0.666667,0.571429,0.993328,1,0,0.99776,0.891627,0.824497,0,0.835281,1,1,1,1,1,1,1,1,0,0
185,1042,"baseball","gina_prior",0.61361,0.97707,0.940656,0.980867,0.165604,0.666667,0.992357,0.995552,1,0.333333,0.998506,0.947533,0.962205,0,0.96957,1,1,1,1,1,1,1,1,0,0
185,189,"baseball","kin8nm",0.836426,0.5,0.918213,0.4,0.166667,1,1,1,1,1,1,0.999826,0.999721,0,0.99978,1,1,1,1,1,1,1,1,0,0
185,1597,"baseball","creditcard",0.995295,0.419355,0.991897,0.5,0.138889,0.666667,0.806452,0.995552,1,0.333333,0.998506,0.798508,0.933912,0,0.95217,1,1,1,1,1,1,1,1,0,0
185,534,"baseball","cps_85_wages",0.601493,0.388889,0.347897,0.733333,0.563636,0.571429,0.738095,0.993646,0.997845,0.333333,0.995519,0.969799,0.990458,1,0.991841,1,1,1,1,1,1,1,1,0,0
185,1063,"baseball","kc2",0.610448,0.181818,0.681275,0.285714,0.126984,0.666667,0.727273,0.995552,1,0.333333,0.998506,0.348166,0.714217,0,0.755433,1,1,1,1,1,1,1,1,0,0
185,232,"baseball","fishcatch",0.88209,0.555556,0.734701,0.6,0.1,0.333333,0.333333,0.989993,0.996025,0.333333,0.994772,0.862462,0.876118,1,0.912018,0,0.555556,0.770115,0.972894,0.770115,0.972894,0.897829,0.987953,0,0
185,1500,"baseball","seismic-bumps",0.843284,0.555556,0.647388,0.533333,0.047619,0.666667,0.25,0.993328,1,0,0.99776,0.989018,0.99532,1,0.996692,1,1,1,1,1,1,1,1,0,0
185,1093,"baseball","Brainsize",0.970149,0.611111,0.923241,0.6,0.0277778,0.666667,0.142857,0.995552,1,0.333333,0.998506,0.995794,0.996679,1,0.99501,0.5,0.805556,0.9,0.701493,0.95,0.402985,0.614286,0.922609,0,0
185,544,"baseball","transplant",0.902239,0.777778,0.560075,0.733333,0.166667,1,1,1,1,1,1,0.961563,0.976701,1,0.985447,1,1,1,1,1,1,1,1,0,0
185,1514,"baseball","micro-mass",0.731343,0.986165,0.996283,0.984985,0.078555,0.666667,0.995388,0.977761,1,0.7,0.992532,0.985331,0.991012,0,0.996796,1,1,1,1,1,1,1,1,0,0
185,470,"baseball","profb",0.498507,0.444444,0.0973135,0.666667,0.4,0.4,0.666667,0.971979,0.979946,0.666667,0.979089,0.954816,0.972233,1,0.980154,0.5,0.722222,0.96875,0.984328,0.964286,0.98209,0.990741,0.995357,0,0
185,477,"baseball","fl2000",0.95,0.0555556,0.947059,0.0666667,0.0117647,0,0.0555556,0.945145,0.952359,0.333333,0.949963,0.902555,0.925408,0,0.895637,1,1,1,1,1,1,1,1,0,0
185,1114,"baseball","KDDCup09_upselling",0.9732,0.922078,0.656067,0.921875,0.00259744,0.923077,0.0128206,0.754748,0.846871,0.666667,0.913137,0.99656,0.998415,1,0.999266,0.995261,0.939178,0.9996,0.985075,0.95,0.99866,0.999968,0.998806,0,0
185,301,"baseball","ozone_level",0.471609,0.753425,0.533347,0.933333,0.983562,0.958333,0.831019,0.298616,0.380608,0.946429,0.206754,1,1,0,1,1,1,1,1,1,1,1,1,0,0
185,1472,"baseball","energy-efficiency",0.426866,0.444444,0.0306712,0.466667,0.04,0.333333,0.166667,0.916605,0.999205,0.918919,0.971621,0.768395,0.798633,0,0.851819,1,1,1,1,1,1,1,1,0,0
185,216,"baseball","elevators",0.919272,0.0526316,0.914787,0.210526,0.166667,1,1,1,1,1,1,1,0.996114,1,1,1,1,1,1,1,1,1,1,0,0
185,480,"baseball","prnn_viruses",0.954478,0.0526316,0.956874,0.333333,0.368421,0.666667,0.648148,0.984186,0.996529,0.25,0.992532,0.979448,0.996136,1,0.99559,1,1,1,1,1,1,1,1,0,0
185,1502,"baseball","skin-segmentation",0.994532,0.777778,0.998785,0.8,0.1,0.666667,0.333333,0.995552,1,0.333333,0.998506,0.800753,0.996159,1,0.970673,1,1,1,1,1,1,1,1,0,0
185,1083,"baseball","mouseType",0.840299,0.999601,0.999936,0.984985,0.97342,0.666667,0.999867,0.984433,1,0.571429,0.994772,0.996225,0.999079,1,0.998677,1,1,1,1,1,1,1,1,0,0
185,562,"baseball","cpu_small",0.836426,0.277778,0.881863,0.133333,0.166667,1,1,1,1,1,1,0.994903,0.996803,1,0.996585,1,1,1,1,1,1,1,1,0,0
185,1054,"baseball","mc2",0.879851,0.55,0.945933,0.615385,0.145299,0.666667,0.85,0.995552,1,0.333333,0.998506,0.582468,0.869798,0,0.917077,1,1,1,1,1,1,1,1,0,0
185,300,"baseball","isolet",0.828139,0.970874,0.830525,0.975689,0.165316,0.666667,0.990291,0.942179,1,0.884615,0.980583,1,0.999519,1,0.99978,1,1,1,1,1,1,1,1,0,0
185,1519,"baseball","robot-failures-lp4",0.912687,0.802198,0.982729,0.833333,0.157407,0.666667,0.934066,0.993328,1,0,0.99776,1,0.942066,1,0.996913,1,1,1,1,1,1,1,1,0,0
185,541,"baseball","socmob",0.137313,0.666667,0.61361,0.866667,0.6,0.25,0.75,0.978873,0.988074,0.333333,0.987304,0.972545,0.999555,1,0.996031,1,1,1,1,1,1,1,1,0,0
185,343,"baseball","white-clover",0.952985,0.4375,0.973554,0.444444,0.0123456,0.4,0.0625,0.991105,0.997536,0,0.994772,0.978559,0.992468,0,0.993164,1,1,1,1,1,1,1,1,0,0
185,1067,"baseball","kc1",0.364628,0.181818,0.223434,0.285714,0.126984,0.666667,0.727273,0.995552,1,0.333333,0.998506,0.552572,0.0121041,0,0.134872,1,1,1,1,1,1,1,1,0,0
185,1029,"baseball","LEV",0.253731,0.722222,0.627778,0.666667,0.166667,1,1,1,1,1,1,0.996862,1,1,0.999559,1,1,1,1,1,1,1,1,0,0
185,1503,"baseball","spoken-arabic-digit",0.99491,0.166667,0.995758,0.0666667,0.107143,0.666667,0.6,0.977761,1,0.7,0.992532,1,0.998945,1,0.999559,1,1,1,1,1,1,1,1,0,0
185,686,"baseball","rmftsa_ctoarrivals",0.802985,0.833333,0.15404,0.866667,0.2,0.666667,0.5,0.973314,1,0.75,0.991038,0.989112,0.98011,1,0.960596,1,1,1,1,1,1,1,1,0,0
185,505,"baseball","tecator",0.820895,0.856,0.974209,0.88,0.166667,1,1,1,1,1,1,0.994704,0.994796,0,0.986108,1,1,1,1,1,1,1,1,0,0
185,1056,"baseball","mc1",0.858441,0.538462,0.693288,0.605263,0.144737,0.666667,0.846154,0.995552,1,0.333333,0.998506,0.434256,0.444135,0,0.641474,1,1,1,1,1,1,1,1,0,0
185,1487,"baseball","ozone-level-8hr",0.471192,0.753425,0.533715,0.791667,0.155093,0.666667,0.917808,0.995552,1,0.333333,0.998506,0.534785,0.202138,1,0.553817,1,1,1,1,1,1,1,1,0,0
185,328,"baseball","bridges",0.921642,0.277778,0.891504,1,1,0.769231,0.833333,0.9663,0.953534,0.333333,0.921583,1,1,0,1,0.857143,0.896825,0.166667,0.934702,0.95,0.361905,0.763206,0.981445,0,0
185,1490,"baseball","planning-relax",0.864179,0.277778,0.81194,0.2,0.0972222,0.666667,0.538462,0.995552,1,0.333333,0.998506,1,1,0,1,1,1,1,1,1,1,1,1,0,0
185,1059,"baseball","ar1",0.909701,0.4,0.945821,0.482759,0.137931,0.666667,0.8,0.995552,1,0.333333,0.998506,0.812384,0.537406,0,0.368908,1,1,1,1,1,1,1,1,0,0
185,1511,"baseball","wholesale-customers",0.671642,0.5,0.343284,0.533333,0.0666667,0.333333,0.25,0.99444,0.999205,0.333333,0.99776,0.865722,0.706991,1,0.622083,1,1,1,1,1,1,1,1,0,0
185,1075,"baseball","datatrieve",0.902985,0.5,0.80597,0.466667,0.0624999,0.666667,0.333333,0.995552,1,0.333333,0.998506,0.438736,0.650526,1,0.800882,1,1,1,1,1,1,1,1,0,0
185,511,"baseball","plasma_retinol",0.764925,0.222222,0.697761,0.266667,0.0571429,0,0.222222,0.99407,0.99925,0.333333,0.99776,0.141398,0.350265,1,0.517971,1,1,1,1,1,1,1,1,0,0
185,4549,"baseball","Buzzinsocialmedia_Twitter",0.997703,0.769231,0.990044,0.807692,0.166667,1,1,1,1,1,1,0.882857,0.923707,0,0.948401,1,1,1,1,1,1,1,1,0,0
185,1086,"baseball","ovarianTumour",0.788806,0.99967,0.99993,0.984985,0.978053,0.666667,0.99989,0.993328,1,0,0.99776,0.995898,0.999149,1,0.998677,1,1,1,1,1,1,1,1,0,0
185,563,"baseball","kdd_el_nino-small",0.416418,0.5,0.143222,0.533333,0.0666667,0.333333,0.25,0.918829,0.964221,0.785714,0.955937,0.984535,0.962706,1,0.981477,0.8,0.9,0.873418,0.926129,0.726027,0.840114,0.981447,0.989173,0,0
185,285,"baseball","flags",0.855224,0.4,0.913134,0.866667,0.92,0.892857,0.821429,0.974584,0.943869,0.333333,0.855116,0.432852,0.699046,1,0.845645,1,1,1,1,1,1,1,1,0,0
185,227,"baseball","cpu_small",0.836426,0.277778,0.881863,0.133333,0.166667,1,1,1,1,1,1,0.994903,0.996803,1,0.996585,1,1,1,1,1,1,1,1,0,0
